ax,ay,az
1.81,-3.3,-0.87
1.89,-3.63,-0.89
1.93,-3.89,-0.89
1.9,-4.07,-0.93
2.06,-4.43,-1.18
2.35,-4.82,-1.35
2.64,-5.3,-1.8
3.56,-6.09,-3.04
3.52,-7.49,-4.58
1.33,-9.78,1.15
1.61,-11.15,1.56
1.76,-14.77,1.99
1.1,-16.51,1.92
0.17,-17.93,1.79
-2.35,-18.47,1.48
-4.33,-18.23,1.64
-6.32,-18.52,2.05
-8.25,-19.62,2.4
-11.66,-21.73,2.71
-13.03,-22.57,2.49
-14.38,-22.58,2.18
-15.8,-22.81,0.34
-15.07,-23.56,-1.36
-15.27,-23.7,-3.18
-18.39,-21.78,-8.44
-21.04,-19.58,-10.03
-24.35,-15.63,-11.66
-26.78,-10.77,-13.21
-31.35,0.02,-16.83
-29.46,9.26,-19.49
-25.51,16.69,-22.76
-18.44,17.17,-16.31
-15.61,10.39,-17.28
-15.37,6.38,-12.56
-26.15,9.48,-3.97
-28.23,6.77,1.57
-25.58,6.42,-2.69
-25.04,0.5,0.99
-17.97,4.07,3.54
-16.36,2.65,5.75
-15.53,1.64,4.27
-10.15,1.04,0.03
-8.33,1.29,0.03
,,
0.56,-1.31,-0.11
0.6,-1.3,-0.13
0.63,-1.44,-0.14
0.93,-2.02,-0.27
1.2,-2.32,-0.4
1.44,-2.6,-0.61
1.81,-3.3,-0.87
1.89,-3.63,-0.89
1.93,-3.89,-0.89
1.9,-4.07,-0.93
2.06,-4.43,-1.18
2.35,-4.82,-1.35
2.64,-5.3,-1.8
3.56,-6.09,-3.04
3.52,-7.49,-4.58
1.33,-9.78,1.15
-1.42,-9.17,3.74
-1.42,-9.17,3.74
-1.83,-10,4.33
-2.18,-10.31,4.54
-2.48,-11.47,3.95
-2.78,-11.97,3.52
-2.78,-11.97,3.52
-3.03,-12.61,3.19
-6.25,-14.69,2.54
-7.31,-15.75,3.12
-8.13,-18.12,3.8
-8.13,-18.12,3.8
-11.71,-23.57,5.83
-15.28,-24.78,6.87
-21.86,-24.16,5.94
-21.68,-24.06,3.22
-21.68,-24.06,3.22
-20.15,-24.24,-0.89
-16.84,-21.9,-11.7
-18.56,-17.33,-13.65
-20.4,-11.95,-15.41
-20.4,-11.95,-15.41
-25.28,3.78,-22.18
-27.3,13.08,-24.69
-27.21,18.71,-25.61
-15.36,6.92,-15.59
-15.36,6.92,-15.59
-17.67,1.31,-7.41
-31.12,3.4,9.7
-31.07,4.14,3.57
-31.07,4.14,3.57
-28.37,7.48,-1.81
-19.99,13.67,-1.86
-18.88,11.56,-0.96
,,
0.63,-1.44,-0.14
0.93,-2.02,-0.27
1.2,-2.32,-0.4
1.44,-2.6,-0.61
1.81,-3.3,-0.87
1.89,-3.63,-0.89
1.93,-3.89,-0.89
1.9,-4.07,-0.93
2.06,-4.43,-1.18
2.35,-4.82,-1.35
2.64,-5.3,-1.8
3.56,-6.09,-3.04
3.52,-7.49,-4.58
1.33,-9.78,1.15
-1.42,-9.17,3.74
0.1,-8.36,0.4
1.12,-9.13,-0.24
1.3,-9.15,-0.24
1.07,-9,-0.2
0.61,-9.28,-0.12
0.42,-9.82,0
0.5,-10.61,0.19
0.59,-12.34,0.15
0.78,-13.62,0.22
0.37,-15.56,0.14
-0.16,-17.72,-0.14
-1.28,-20.68,-0.75
-2.86,-22.41,-1.38
-4.53,-23.76,-2.19
-6.14,-25.01,-4.09
-7.99,-24.7,-4.13
-10.32,-23.66,-3.75
-13.97,-24.71,-2.23
-16.17,-25.85,-1.44
-17.81,-24.73,-1.42
-18.73,-22.43,-1.97
-23.99,-16.73,-3.73
-26.94,-12.48,-4.6
-28.3,-7.26,-5.61
-27.55,2.05,-8.67
-25.12,6.1,-11.19
-22.95,9.61,-13.92
-19.8,10.15,-17.66
-18.18,9.14,-16.85
-16.7,7.17,-14.79
-17.17,5.04,-10.23
-30.49,5.83,13.44
-30.54,0.97,11.08
-30.38,1.33,3.79
-22.52,8.42,0.63
,,
0.93,-2.02,-0.27
1.2,-2.32,-0.4
1.44,-2.6,-0.61
1.81,-3.3,-0.87
1.89,-3.63,-0.89
1.93,-3.89,-0.89
1.9,-4.07,-0.93
2.06,-4.43,-1.18
2.35,-4.82,-1.35
2.64,-5.3,-1.8
3.56,-6.09,-3.04
3.52,-7.49,-4.58
1.33,-9.78,1.15
-1.42,-9.17,3.74
0.1,-8.36,0.4
1.12,-9.13,-0.24
-1.67,-6.74,1.04
-1.14,-6.84,1.5
-1.47,-6.91,1.54
-1.22,-7.02,1.58
-0.78,-7.06,1.55
-0.21,-7.38,1.2
-0.07,-7.45,1.12
-0.02,-7.46,1.08
0.14,-7.18,0.7
0.46,-6.91,0.28
0.99,-6.75,-0.15
1.24,-6.69,-0.46
1.34,-6.97,-0.74
1.53,-7.28,-0.75
1.39,-7.39,-0.73
0.79,-7.66,-0.7
0.67,-7.87,-0.76
0.83,-8.35,-0.9
0.67,-10.17,-1.7
0.69,-11.81,-1.98
0.9,-13.77,-2.16
0.43,-16.02,-2.13
-1.68,-24.54,-1.09
-2.67,-31.01,0.61
-3.59,-36.3,2.28
-9.61,-44.94,3.95
-12.64,-47.48,4.27
-16.64,-47.55,4.3
-28.2,-47.19,-0.79
-33.06,-41.44,-6.26
-35.11,-31.36,-14.49
-34.58,-20.42,-25.11
-31.89,-1.22,-34.34
-33.57,8.48,-34.48
,,
-0.22,-1.67,0.65
-0.49,-1.41,0.8
-0.54,-1.11,0.82
-0.5,-1.08,0.7
-0.49,-1.07,0.6
-0.37,-0.97,0.53
-0.02,-1.01,0.33
-0.04,-1.03,0.17
-0.08,-1.19,0.05
-0.09,-1.31,-0.03
0.21,-1.35,-0.12
0.24,-1.39,-0.09
0.47,-1.46,-0.08
1.46,-2.27,-0.66
1.61,-3.21,-1.26
1.64,-4.54,-1.95
5.12,-9.24,-4.32
7.8,-16.04,-7.1
9.62,-28.39,-11.34
7.88,-44.29,-18.61
14.14,-45.08,-19.46
15.43,-45.33,-24.25
-19.05,-45.63,-20.58
-44.75,-46.01,6.35
-44.44,-46.41,7.44
-44.22,-46.82,-5.47
-43.67,-47.23,-38.53
-42.36,-32.23,-36.47
-40.01,8.47,-35.28
-37.01,31.07,-35.37
-34.1,29.7,-3.6
-32.12,31.58,18.07
-30.75,31.04,-1.23
-30.15,4.07,3.69
-30.13,1.32,19.33
-30.21,16.73,20.69
-25.14,21.5,6.51
-24.2,17.81,5.28
-23.35,13.76,4.23
-13.93,6.54,4.67
-8.28,4.34,6.52
-5.33,2.14,7.34
-4.01,1.03,8.38
-1.97,-4.81,6.72
-1.93,-5.76,6.87
-0.41,-5.83,6.19
1.84,-4.71,4.61
2.16,-4.14,3.95
2.03,-3.94,3.59
1.14,-3.52,2.37
,,
0.48,-2.82,0.19
0.14,-2.75,0.21
-0.27,-2.68,0.25
-0.33,-2.7,0.32
-0.2,-2.92,0.56
-0.18,-2.99,0.45
-0.07,-3.01,0.44
-0.09,-3.26,-0.21
0.03,-3.36,-0.6
0.3,-3.4,-0.88
0.3,-3.4,-0.88
-0.15,-3.38,-1.46
-0.14,-3.16,-1.34
-0.17,-3.18,-1.28
-0.08,-4.68,-2
-0.08,-4.68,-2
0.76,-8.01,-3.14
4.53,-15.62,-6.08
6.14,-20.77,-8.14
6.08,-27.93,-11.15
6.08,-27.93,-11.15
5.9,-45.95,-12.84
0.5,-45.92,-0.24
-16.01,-46.05,6.52
-40.98,-46.25,11.4
-40.98,-46.25,11.4
-44.67,-46.47,9.06
-44.55,-46.46,-29.11
-43.97,-32.3,-36.33
-42.39,-3.29,-34.81
-42.39,-3.29,-34.81
-37.45,31.19,-34.43
-33.54,30.12,-36.56
-32.01,12.18,-36.15
-31.4,-38.42,35.53
-31.4,-38.42,35.53
-31.24,-10.5,-11.07
-31,8.01,-1.83
-31.14,8.28,-0.45
-31.1,9.91,-2.37
-31.1,9.91,-2.37
-21.77,19.87,-5
-13.88,24.37,-1.13
-14.76,20.46,0.28
-12.25,10.49,4.98
-12.25,10.49,4.98
-9.77,6.45,6.52
-6.19,-1.31,6.63
-4.33,-1.01,7.81
-3.32,-1.45,7.38
,,
1,-4.03,0.61
1.15,-4.07,0.65
1.46,-4.01,0.63
1.46,-4,0.6
1.3,-3.77,0.46
1.04,-3.25,0.36
0.44,-2.16,0.08
0.24,-1.68,-0.08
0.1,-1.42,-0.18
-0.06,-1.22,-0.23
-0.08,-1.14,-0.22
-0.03,-1.09,-0.21
0.12,-1.35,-0.15
0.53,-1.84,-0.32
0.79,-2.66,-0.58
1.11,-4.8,-1.4
1.55,-6.02,-1.77
2.32,-7.32,-2.08
3.61,-9.32,-2.73
7.89,-16.22,-5.69
8.87,-23.32,-8.67
9.71,-34.39,-13.72
12.11,-46.34,-19.25
12,-46.41,-14.28
3.17,-46.38,-7.37
-39.34,-46.19,16.56
-45.6,-45.94,21.07
-45.84,-45.7,20.04
-46.07,-45.49,8.65
-45.83,-45.33,-35.94
-41.72,-39.44,-34.49
-28.65,-8.77,-33.1
-34.71,24.31,-33.01
-38.08,31.51,-33.58
-35.98,17.92,-19.25
-33.96,18.43,-4.31
-32.68,21.39,-2.75
-32.22,19.63,1.8
-32.02,20.41,-1.04
-31.71,25.67,-3.76
-31.4,26.69,-7.96
-28.47,23.7,-11.45
-18.65,22.59,-3.83
-15.46,17.12,0.35
-13.94,12.76,2.88
-12.13,6.32,4.91
-9.93,3.84,4.95
-7.99,1.87,4.45
-6.52,0.73,4.17
-3.59,-0.16,4.21
,,
1.55,-6.02,-1.77
1.96,-2.09,0.2
1.96,-2.12,0.14
1.73,-2.06,0.01
1.33,-2.07,0.07
1.04,-2.13,0.12
0.71,-2.54,-0.04
0.83,-2.71,-0.24
1.03,-3,-0.49
1.03,-3.5,-0.99
1.07,-3.61,-1.23
1.11,-3.64,-1.47
0.9,-3.49,-1.89
0.56,-3.41,-2.11
0.42,-3.61,-2.43
0.55,-3.8,-2.74
0.97,-4.91,-3.19
1.04,-6.21,-3.48
1.57,-7.8,-3.75
3.23,-13.3,-4.85
3.86,-17.24,-5.71
4.53,-21.51,-6.61
5.71,-35.5,-7.04
6.64,-44.79,-4.54
6.77,-46.48,-1.02
3.65,-46.62,2.19
-14.4,-46.88,5.19
-22.19,-47.11,5.09
-27.96,-47.3,2.93
-34.65,-42.9,-7.38
-34.79,-33.98,-17.96
-29.33,-24.22,-32.98
-17.56,4.47,-36.13
-18.87,19.6,-36.2
-26.56,25.77,-36.52
-29.01,23.4,-36.11
-33.47,10.69,0.61
-32.57,1.31,8.22
-32,4.99,-1.17
-31.69,17.98,-6.02
-31.6,14.54,-0.65
-31.59,12.72,3.19
-31.59,12.72,3.19
-23.13,15.57,1.04
-20.62,15.42,0.05
-18.06,13.75,-0.46
-9.94,10.4,0.6
-9.66,8.66,1.82
-8.9,6.18,2.61
-5.98,3.93,4.2
,,
1.96,-2.09,0.2
1.96,-2.12,0.14
1.73,-2.06,0.01
1.33,-2.07,0.07
1.04,-2.13,0.12
0.71,-2.54,-0.04
0.83,-2.71,-0.24
1.03,-3,-0.49
1.03,-3.5,-0.99
1.07,-3.61,-1.23
1.11,-3.64,-1.47
0.9,-3.49,-1.89
0.56,-3.41,-2.11
0.42,-3.61,-2.43
0.55,-3.8,-2.74
0.97,-4.91,-3.19
1.78,-7.76,0.09
1.94,-8.5,0.18
2.4,-9.38,0.19
3.49,-11.94,-0.31
4.29,-13.63,-0.81
5.77,-15.86,-1.59
7.23,-21.33,-3.1
8.15,-24.78,-3.21
7.37,-28.55,-1.8
4.57,-32.09,-0.96
-4.59,-35.2,2.46
-10.03,-33.27,4.46
-15.61,-31.15,6.39
-23.37,-30.53,10.2
-26.66,-31.5,10.94
-28.69,-33.14,9.15
-27.57,-34.47,-5.72
-25.2,-29.8,-16.16
-24.26,-20.35,-25.32
-23.29,9.2,-35.03
-21.82,18.8,-35.42
-23.43,23.28,-32.8
-26.19,26.76,-27.54
-24.85,6.28,-10.41
-24.51,-2.4,-1.28
-30.71,-11.71,14.2
-30.97,-0.78,0.42
-28.84,4.29,-0.17
-28.01,11.2,-1.31
-27.39,17.89,-0.57
-21.67,14.98,-0.38
-15.03,12.9,-1.69
-13.01,11.76,-3.14
-10.02,8.55,-1.52
,,
1.96,-2.12,0.14
1.73,-2.06,0.01
1.33,-2.07,0.07
1.04,-2.13,0.12
0.71,-2.54,-0.04
0.83,-2.71,-0.24
1.03,-3,-0.49
1.03,-3.5,-0.99
1.07,-3.61,-1.23
1.11,-3.64,-1.47
0.9,-3.49,-1.89
0.56,-3.41,-2.11
0.42,-3.61,-2.43
0.55,-3.8,-2.74
0.97,-4.91,-3.19
1.78,-7.76,0.09
-11.03,7.43,3.57
-9.09,7.24,3.46
-5.21,4.55,3.81
-3.73,2.4,3.8
-2.36,0.25,3.61
-0.3,-2.56,3.41
0.25,-3.33,3.45
0.6,-3.48,3.51
0.56,-2.38,3.18
0.42,-1.8,2.98
0.46,-1.36,2.71
0.5,-1.17,2.44
0.46,-1.48,2.29
0.59,-1.69,2.1
0.59,-1.87,1.99
0.4,-2.18,1.79
0.43,-2.29,1.75
0.37,-2.4,1.71
0.33,-2.53,1.7
0.32,-2.59,1.69
0.09,-2.59,1.68
-0.16,-2.57,1.65
-0.54,-2.44,1.67
-0.76,-2.32,1.68
-1.01,-2.05,1.74
-1.45,-1.43,1.68
-1.78,-0.99,1.73
-2.13,-0.6,1.79
-2.21,-0.05,2
-1.99,0.1,2.09
-1.9,0.25,2.21
-1.81,0.19,2.25
-1.29,-0.32,2.3
-1.06,-0.64,2.31
,,
0.59,-2.9,-0.55
0.57,-2.81,-0.49
0.53,-2.79,-0.65
0.39,-2.71,-0.66
0.34,-2.6,-0.67
0.33,-2.25,-0.63
0.16,-2.06,-0.65
-0.04,-1.92,-0.74
0.22,-1.89,-0.78
0.46,-1.95,-0.85
0.44,-2.16,-0.94
0.49,-2.33,-1.11
0.93,-2.74,-1.43
1.17,-2.93,-1.65
1.29,-3.16,-1.96
1.95,-3.76,-2.28
2.22,-4.43,-2.65
2.74,-5.3,-2.94
4.98,-8.4,-4.18
5.91,-10.82,-5.37
6.7,-13.66,-6.69
7.18,-17.5,-8
6.73,-32.1,-8.2
7.06,-45.15,-2.72
6.01,-46.39,4.23
-18.45,-46.24,-4.4
-28.9,-42.45,2.64
-35.59,-33.88,9.1
-44.9,-26.7,17.04
-44.29,-30.05,7.38
-42.85,-19.46,-5.97
-39.28,-0.82,-21.52
-37.88,30.51,-36.4
-35.49,31.02,-37.65
-32.7,32.5,-35.09
-17.18,4.7,1.08
-4.81,-10.36,6.04
3.64,-18.99,6.43
-15.97,-13.07,-8.62
-28.17,2.4,-11.43
-30.91,15.17,-8.24
-31.24,24.55,-3.21
-31.4,30.24,3.59
-27.56,27.77,5.24
-20.29,20.07,4.39
-8.67,4.24,2.29
-3.42,-1.57,2.35
0.97,-2.38,2.28
3.03,-4.1,4.46
1.05,-2.05,3.61
,,
-0.04,-1.92,-0.74
0.22,-1.89,-0.78
0.46,-1.95,-0.85
0.44,-2.16,-0.94
0.49,-2.33,-1.11
0.93,-2.74,-1.43
1.17,-2.93,-1.65
1.29,-3.16,-1.96
1.95,-3.76,-2.28
2.22,-4.43,-2.65
0.62,-5.8,-0.09
0.82,-6.29,-0.11
0.78,-6.41,-0.27
0.84,-6.6,-0.34
0.89,-6.83,-0.35
1.03,-7.47,-0.31
1.15,-7.92,-0.19
1.43,-8.51,-0.1
2.19,-10.2,0.06
2.63,-11.26,0
2.78,-12.35,-0.05
3.06,-14.07,-0.51
3.23,-14.82,-0.76
3.47,-15.5,-0.97
4.18,-17.66,-2
4.48,-19.31,-2.36
4.93,-21.34,-2.64
5.01,-24,-2.93
1.58,-30.07,-3.5
-1.93,-29.71,-3.58
-1.93,-29.71,-3.58
-17.77,-19.45,-0.02
-21.29,-15.5,1.23
-22.89,-12.9,1.25
-18.4,-7.34,-3.56
-18.4,-7.34,-3.56
-17.1,-1.91,-7.4
-20.16,6.29,-9.95
-25.76,21.62,-15.85
-22.07,24.74,-15.96
-18.72,19.64,-12.94
-13.57,-1.91,-5.82
-17.92,-7.36,1.96
-19.59,-11.66,4.87
-22.22,-11.77,10.96
-23.61,-4.04,7.18
-22.42,0.72,4.67
-22.32,5.06,3.61
-20.58,11.3,3.03
-17.87,12.33,3.72
,,
0.22,-1.89,-0.78
0.46,-1.95,-0.85
0.44,-2.16,-0.94
0.49,-2.33,-1.11
0.93,-2.74,-1.43
1.17,-2.93,-1.65
1.29,-3.16,-1.96
1.95,-3.76,-2.28
2.22,-4.43,-2.65
0.62,-5.8,-0.09
0.82,-6.29,-0.11
0.78,-6.41,-0.27
0.84,-6.6,-0.34
0.89,-6.83,-0.35
1.03,-7.47,-0.31
1.15,-7.92,-0.19
0.59,-8.67,2.59
1.13,-10.96,2.31
2.06,-14.66,2.33
1.68,-16.44,2.27
0.73,-18.27,2.08
-2.33,-18.88,1.89
-5.03,-17.89,2.09
-8.38,-17,2.9
-13.04,-18.15,5.24
-14.06,-20.88,6.08
-14.69,-23.89,6.9
-15.55,-26.81,7.13
-19.11,-26.12,5.69
-20.98,-23.63,4.31
-22.74,-20.43,2.83
-27.03,-10.93,-1.06
-28.19,-5.77,-3.52
-28.4,-1.14,-6.73
-29.07,11.67,-15.01
-27.36,20.58,-18.95
-23.43,27.69,-21.33
-19.4,28.62,-21.3
-10.08,13.63,-11.31
-5.96,5.41,-5.75
-5.88,-1.1,-3.21
-18.01,1.77,-3.43
-22,5.71,-2.19
-23.25,8.94,-0.39
-20.28,12.88,1.57
-17.88,12.86,2.3
-15.39,11.29,2.6
-12.89,8.92,2.67
-8.11,3.86,1.89
-5.57,2.24,1.47
,,
0.46,-1.95,-0.85
0.44,-2.16,-0.94
0.49,-2.33,-1.11
0.93,-2.74,-1.43
1.17,-2.93,-1.65
1.29,-3.16,-1.96
1.95,-3.76,-2.28
2.22,-4.43,-2.65
0.62,-5.8,-0.09
0.82,-6.29,-0.11
0.78,-6.41,-0.27
0.84,-6.6,-0.34
0.89,-6.83,-0.35
1.03,-7.47,-0.31
1.15,-7.92,-0.19
0.59,-8.67,2.59
2.84,-6.73,-2.01
3.15,-7.23,-1.85
3.22,-7.5,-1.55
3.25,-8.2,-1.21
3.09,-10.81,-1.33
2.62,-12.2,-0.91
1.95,-13.45,-0.32
0.19,-16.32,1
-1.78,-18.37,1.46
-4.23,-19.9,1.96
-7.06,-21.19,2.6
-13.63,-22.74,5.66
-17.15,-23.31,7.22
-19.37,-24.17,8.24
-22.05,-24.43,8.41
-22.68,-23.82,7.86
-22.83,-22.33,7.83
-25.29,-14.95,2.26
-25.46,-10.08,-1.73
-25.31,-5.34,-4.99
-26.17,1.57,-8.69
-30.27,17.94,-16.98
-30.17,25.1,-21.99
-25.58,27.71,-22.85
-11.51,20.6,-7.84
-6.49,14.33,-0.7
-7.1,6.52,0.92
-19.86,-2,0.06
-21.88,-0.91,2.27
-20.45,2.24,4.06
-19.96,5.86,4.88
-18.97,9.68,4.73
-16.93,9.42,4.86
-14.34,8.65,4.86
,,
0.44,-2.16,-0.94
0.49,-2.33,-1.11
0.93,-2.74,-1.43
1.17,-2.93,-1.65
1.29,-3.16,-1.96
1.95,-3.76,-2.28
2.22,-4.43,-2.65
0.62,-5.8,-0.09
0.82,-6.29,-0.11
0.78,-6.41,-0.27
0.84,-6.6,-0.34
0.89,-6.83,-0.35
1.03,-7.47,-0.31
1.15,-7.92,-0.19
0.59,-8.67,2.59
2.84,-6.73,-2.01
-0.54,-8.96,1.94
-1.05,-9.26,2.22
-1.51,-9.56,2.53
-2.51,-9.93,2.88
-3.1,-10,3.12
-3.72,-10.17,3.31
-5.12,-11.38,3.77
-6.08,-13.03,4.29
-6.08,-13.03,4.29
-7.82,-17.13,5.62
-10.52,-20.06,6.46
-11.98,-21.7,7.23
-13.07,-23.02,7.68
-15.45,-22.67,7.26
-16.61,-21.06,6.89
-17.56,-18.03,6.34
-20.25,-9.45,3.67
-20.68,-4.34,1.09
-20.23,1.34,-2.47
-19.8,6.69,-6.69
-20.23,15.28,-13.94
-17.71,16.54,-16.72
-14.21,16.33,-15.23
-14.21,16.33,-15.23
-10.2,10.12,-3.31
-12.85,0.12,0.2
-15.74,-3.84,1.51
-16.98,-1.38,2.65
-16.98,-1.38,2.65
-17.99,2.12,3.87
-15.33,7.89,4.28
-14.92,8.26,4.12
-13.37,8.07,3.65
-13.37,8.07,3.65
,,
0.49,-2.33,-1.11
0.93,-2.74,-1.43
1.17,-2.93,-1.65
1.29,-3.16,-1.96
1.95,-3.76,-2.28
2.22,-4.43,-2.65
0.62,-5.8,-0.09
0.82,-6.29,-0.11
0.78,-6.41,-0.27
0.84,-6.6,-0.34
0.89,-6.83,-0.35
1.03,-7.47,-0.31
1.15,-7.92,-0.19
0.59,-8.67,2.59
2.84,-6.73,-2.01
-0.54,-8.96,1.94
1.5,-8.56,-0.29
0.71,-8.59,0.19
0.15,-8.69,0.9
-1.39,-9.67,2.21
-2.34,-9.9,2.97
-3.28,-10.31,3.65
-4.83,-11.31,4.73
-5.88,-11.6,5.12
-6.82,-11.83,5.53
-8.76,-13.21,5.98
-9.43,-14.64,6.44
-9.62,-16.4,6.67
-9.94,-18.69,6.66
-11.92,-21.77,6.43
-12.29,-22.54,6.21
-12.56,-23.12,5.99
-14.39,-22.46,4.03
-15.03,-20.85,2.41
-15.52,-18.7,0.39
-18.03,-12.38,-4.08
-18.78,-7.52,-6.05
-19.41,-1.8,-8.92
-20.24,4.47,-11.79
-24.08,17.26,-15.84
-23.92,21.97,-16.79
-22.39,24.95,-14.97
-18.79,14.67,-4.84
-17.81,3.75,-0.65
-19.08,-6.22,2.76
-22.06,-12.6,7.87
-22.78,-7.53,8.03
-21.57,-0.63,7.86
-21.02,4.43,6.98
-19.17,9.12,5.64
,,
0.93,-2.74,-1.43
1.17,-2.93,-1.65
1.29,-3.16,-1.96
1.95,-3.76,-2.28
2.22,-4.43,-2.65
0.62,-5.8,-0.09
0.82,-6.29,-0.11
0.78,-6.41,-0.27
0.84,-6.6,-0.34
0.89,-6.83,-0.35
1.03,-7.47,-0.31
1.15,-7.92,-0.19
0.59,-8.67,2.59
2.84,-6.73,-2.01
-0.54,-8.96,1.94
1.5,-8.56,-0.29
-2.81,-10.79,4.97
-2.88,-12.22,5.55
-4.28,-14.8,6.43
-5.04,-15.55,7
-5.6,-15.83,7.56
-7.26,-17.04,8.4
-8.22,-18.4,8.5
-8.55,-20.07,8.85
-9.4,-23.38,9.34
-10.1,-24.15,9.79
-11.51,-23.68,9.63
-13.64,-21.75,10.1
-19.01,-16.26,8.32
-20.42,-12,6.88
-21.52,-6.76,4.9
-27,4.6,-3.29
-28.98,10.35,-8.92
-29.12,16.72,-13.86
-26.71,25.63,-17.61
-22.14,28.82,-15.61
-16.58,28.17,-11.18
-11.32,20.76,-7.49
-7.09,-1.4,0.12
-9.01,-8.36,1.45
-10.94,-10.55,0.92
-11.26,-0.7,1.59
-11.36,4.31,0.9
-11.09,8.39,1.11
-11.51,10.52,2.01
-11.2,9.33,3.38
-9.72,7.69,4.24
-8.06,5.48,4.49
-4.68,0.61,4.38
-2.23,-1.21,4.07
,,
1.17,-2.93,-1.65
1.29,-3.16,-1.96
1.95,-3.76,-2.28
2.22,-4.43,-2.65
0.62,-5.8,-0.09
0.82,-6.29,-0.11
0.78,-6.41,-0.27
0.84,-6.6,-0.34
0.89,-6.83,-0.35
1.03,-7.47,-0.31
1.15,-7.92,-0.19
0.59,-8.67,2.59
2.84,-6.73,-2.01
-0.54,-8.96,1.94
1.5,-8.56,-0.29
-2.81,-10.79,4.97
2.58,-23.35,4.04
1.73,-26.88,5.4
1.73,-26.88,5.4
0.07,-28.69,6.04
-7.04,-26.35,7.43
-9.43,-26.16,8.62
-11.9,-26.11,9.33
-11.9,-26.11,9.33
-16.21,-24.51,8.33
-17.19,-21.07,6.85
-16.81,-12.73,1.04
-15.7,-7.49,-3
-15.7,-7.49,-3
-13.98,-2.22,-7.27
-10.35,9.95,-14.83
-11.26,15.29,-12.62
-11.28,18.69,-8.15
-11.28,18.69,-8.15
-16.82,12.05,9.7
-30.36,2.97,5.05
-17,9.09,-0.6
-16.33,8.24,0.28
-16.33,8.24,0.28
-16.77,8.24,2.89
-11.7,7.34,4.4
-10.25,6.13,3.87
-9.22,4.77,3.32
-9.22,4.77,3.32
-6.4,2.9,3.08
-3.21,1.92,2.95
-1.36,0.8,2.51
-0.53,0.35,2.33
-0.53,0.35,2.33
0.14,0.09,2.29
,,
1.29,-3.16,-1.96
1.95,-3.76,-2.28
2.22,-4.43,-2.65
0.62,-5.8,-0.09
0.82,-6.29,-0.11
0.78,-6.41,-0.27
0.84,-6.6,-0.34
0.89,-6.83,-0.35
1.03,-7.47,-0.31
1.15,-7.92,-0.19
0.59,-8.67,2.59
2.84,-6.73,-2.01
-0.54,-8.96,1.94
1.5,-8.56,-0.29
-2.81,-10.79,4.97
2.58,-23.35,4.04
14.91,-39.07,-11.38
16.88,-43.99,-14.62
18.85,-42.52,-17.07
17.6,-32.2,-17.08
3.83,2.2,-10.47
-3.19,10.65,-7.2
-9.49,1.6,-5.09
-16.44,-15.5,-7.46
-18.39,-2.5,-9.01
-15.37,5,-8.85
-10.45,-1.36,-14.79
-13.17,-5.17,-8.95
-19.81,-3.17,1.19
-26.9,-3.86,7.55
-29.96,-5.71,25.88
-29.67,0.18,17.05
-23.03,7.2,16.16
-14.89,6.24,16.5
-16.5,5.22,12.19
-15.6,3.54,6.7
-6.79,3.33,0.09
-3.26,3.44,-0.61
-1.31,2.87,-1.54
0.78,1.76,-1.29
1.17,1.7,-0.26
1.1,1.97,0.71
1.03,1.9,1.39
0.48,0.85,2.84
0.37,0.11,3.43
0.46,-0.55,3.78
0.69,-1.5,3.56
1.05,-1.72,3.39
1.16,-1.82,2.98
1.77,-2.1,2.32
,,
1.95,-3.76,-2.28
2.22,-4.43,-2.65
0.62,-5.8,-0.09
0.82,-6.29,-0.11
0.78,-6.41,-0.27
0.84,-6.6,-0.34
0.89,-6.83,-0.35
1.03,-7.47,-0.31
1.15,-7.92,-0.19
0.59,-8.67,2.59
2.84,-6.73,-2.01
-0.54,-8.96,1.94
1.5,-8.56,-0.29
-2.81,-10.79,4.97
2.58,-23.35,4.04
14.91,-39.07,-11.38
2.43,-10.58,1.74
2.19,-11.69,2.28
1.86,-14.57,3.58
1.65,-16.65,5.11
1.2,-20.1,7.33
-0.46,-24.61,9.91
-6.81,-35.98,13.03
-9.98,-39.72,13.75
-13.27,-40.34,14.08
-21.19,-38.23,13.06
-24.55,-36.31,12.04
-27.57,-34.94,10.36
-35.41,-28.55,2
-38.84,-20.91,-3.92
-39.84,-10.76,-9.19
-38.33,-0.16,-13.19
-33.73,17.79,-24.42
-28.7,25.09,-25.62
-21.85,29,-28.24
-14.98,17.42,-9.33
-16.31,-4.3,13.42
-30.38,-12.56,20.61
-28.41,4.9,-1.68
-25.44,5.72,-2.56
-27.9,6,0.6
-27.98,9.63,3.46
-17.73,13.19,1.72
-16.47,12.61,1.12
-15.81,11.47,0.33
-10.18,8.42,0.48
-7.35,6.75,0.59
-4.85,5.03,0.76
-1.15,1.41,1.37
-0.07,0.22,1.43
,,
2.22,-4.43,-2.65
0.62,-5.8,-0.09
0.82,-6.29,-0.11
0.78,-6.41,-0.27
0.84,-6.6,-0.34
0.89,-6.83,-0.35
1.03,-7.47,-0.31
1.15,-7.92,-0.19
0.59,-8.67,2.59
2.84,-6.73,-2.01
-0.54,-8.96,1.94
1.5,-8.56,-0.29
-2.81,-10.79,4.97
2.58,-23.35,4.04
14.91,-39.07,-11.38
2.43,-10.58,1.74
4.81,-18.52,-0.59
