ax,ay,az
2.52,-13.14,1.87
1.7,-11.33,1.17
1.7,-11.33,1.17
1.7,-11.33,1.17
1.7,-11.33,1.17
1.7,-11.33,1.17
0.27,-7.97,0.21
0.27,-7.97,0.21
0.27,-7.97,0.21
-0.36,-6.42,-0.16
-0.36,-6.42,-0.16
-0.36,-6.42,-0.16
-0.36,-6.42,-0.16
-0.75,-4.78,-0.6
-0.75,-4.78,-0.6
-0.75,-4.78,-0.6
-0.75,-4.78,-0.6
-0.75,-4.78,-0.6
-0.75,-4.78,-0.6
-1.87,-1.34,-0.17
-1.87,-1.34,-0.17
-1.87,-1.34,-0.17
-1.87,-1.34,-0.17
,,
-2.03,-1.24,1.69
4.69,5.29,4.44
-6.28,-2.01,-0.95
0.44,0.59,2.13
-5.15,-2.22,0.04
-0.52,0.68,0.32
3.51,-0.51,3.93
-5.29,-0.73,-0.71
1.26,2.23,2.48
1.46,-0.64,3.06
-6.5,-1.38,0.04
3.28,3.94,1.71
1.95,-1.47,-1.11
-6.37,-3.64,0.46
-3.9,6.53,0.67
-2.95,-6.05,2.39
-3.54,12.07,-1.84
-1.94,-5.41,2.52
-1.94,-5.41,2.52
-1.21,-7.93,3.37
-1.21,-7.93,3.37
-1.21,-7.93,3.37
-0.35,-10.15,4.32
-0.35,-10.15,4.32
-0.35,-10.15,4.32
-0.35,-10.15,4.32
0.71,-13.54,6.5
0.71,-13.54,6.5
0.71,-13.54,6.5
0.71,-13.54,6.5
1.4,-15.07,6.96
1.4,-15.07,6.96
1.4,-15.07,6.96
1.4,-15.07,6.96
1.4,-15.07,6.96
1.4,-15.07,6.96
2,-16.13,6.99
2,-16.13,6.99
2,-16.13,6.99
2,-16.13,6.99
2,-16.13,6.99
2.33,-16.62,6.82
2.33,-16.62,6.82
2.33,-16.62,6.82
2.33,-16.62,6.82
3.08,-16.31,5.75
3.08,-16.31,5.75
3.08,-16.31,5.75
3.08,-16.31,5.75
3.38,-15.77,5.14
,,
-6.28,-2.01,-0.95
0.44,0.59,2.13
-5.15,-2.22,0.04
-0.52,0.68,0.32
3.51,-0.51,3.93
-5.29,-0.73,-0.71
1.26,2.23,2.48
1.46,-0.64,3.06
-6.5,-1.38,0.04
3.28,3.94,1.71
1.95,-1.47,-1.11
-6.37,-3.64,0.46
-3.9,6.53,0.67
-2.95,-6.05,2.39
-3.54,12.07,-1.84
-1.7,-0.58,-0.07
-4.08,13.68,-2
-3.06,4.05,-2.63
-3.06,4.05,-2.63
-2.86,2.68,-2.06
-2.86,2.68,-2.06
-2.86,2.68,-2.06
-2.86,2.68,-2.06
-2.86,2.68,-2.06
-2.86,2.68,-2.06
-2.03,-0.25,-0.65
-2.03,-0.25,-0.65
-2.03,-0.25,-0.65
-2.03,-0.25,-0.65
-2.03,-0.25,-0.65
-1.67,-1.91,0.04
-1.67,-1.91,0.04
-1.67,-1.91,0.04
-1.67,-1.91,0.04
-2.13,-3.19,1.32
-2.13,-3.19,1.32
-2.13,-3.19,1.32
-2.13,-3.19,1.32
-1.52,-7.18,3.66
-1.52,-7.18,3.66
-1.52,-7.18,3.66
-1.52,-7.18,3.66
-0.75,-9.49,4.77
-0.75,-9.49,4.77
-0.75,-9.49,4.77
-0.75,-9.49,4.77
-0.75,-9.49,4.77
-0.75,-9.49,4.77
0.03,-11.73,5.82
0.03,-11.73,5.82
,,
0.44,0.59,2.13
-5.15,-2.22,0.04
-0.52,0.68,0.32
3.51,-0.51,3.93
-5.29,-0.73,-0.71
1.26,2.23,2.48
1.46,-0.64,3.06
-6.5,-1.38,0.04
3.28,3.94,1.71
1.95,-1.47,-1.11
-6.37,-3.64,0.46
-3.9,6.53,0.67
-2.95,-6.05,2.39
-3.54,12.07,-1.84
-1.7,-0.58,-0.07
-4.08,13.68,-2
5.1,-15.54,5.51
-2.41,-1.09,-0.09
-2.41,-1.09,-0.09
-2.41,-1.09,-0.09
-2.41,-1.09,-0.09
-3.58,1.45,-0.06
-3.58,1.45,-0.06
-3.58,1.45,-0.06
-3.97,2.59,-0.28
-3.97,2.59,-0.28
-3.97,2.59,-0.28
-3.97,2.59,-0.28
-4.02,3.69,-0.69
-4.02,3.69,-0.69
-4.02,3.69,-0.69
-4.02,3.69,-0.69
-4.17,6.19,-0.89
-4.17,6.19,-0.89
-4.17,6.19,-0.89
-4.17,6.19,-0.89
-4.17,6.19,-0.89
-4.17,6.19,-0.89
-3.95,7.37,-1.11
-3.95,7.37,-1.11
-3.95,7.37,-1.11
-3.95,7.37,-1.11
-3.95,7.37,-1.11
-3.99,8.44,-1.25
-3.99,8.44,-1.25
-3.99,8.44,-1.25
-3.99,8.44,-1.25
-3.95,9.31,-1.46
-3.95,9.31,-1.46
-3.95,9.31,-1.46
,,
-5.15,-2.22,0.04
-0.52,0.68,0.32
3.51,-0.51,3.93
-5.29,-0.73,-0.71
1.26,2.23,2.48
1.46,-0.64,3.06
-6.5,-1.38,0.04
3.28,3.94,1.71
1.95,-1.47,-1.11
-6.37,-3.64,0.46
-3.9,6.53,0.67
-2.95,-6.05,2.39
-3.54,12.07,-1.84
-1.7,-0.58,-0.07
-4.08,13.68,-2
5.1,-15.54,5.51
-3.13,10.54,-4.13
-3.7,-2.93,1.03
-3.52,-4.19,2.14
-3.52,-4.19,2.14
-3.52,-4.19,2.14
-3.52,-4.19,2.14
-3.32,-5.56,2.96
-3.32,-5.56,2.96
-3.32,-5.56,2.96
-3.32,-5.56,2.96
-3.32,-5.56,2.96
-2.73,-7.04,3.69
-2.73,-7.04,3.69
-2.73,-7.04,3.69
-2.73,-7.04,3.69
-2.73,-7.04,3.69
-2.73,-7.04,3.69
-0.5,-11.24,5.24
-0.5,-11.24,5.24
-0.5,-11.24,5.24
-0.5,-11.24,5.24
0.88,-13.44,5.86
0.88,-13.44,5.86
0.88,-13.44,5.86
0.88,-13.44,5.86
1.84,-14.98,6.41
1.84,-14.98,6.41
1.84,-14.98,6.41
1.84,-14.98,6.41
3.76,-17.24,7.13
3.76,-17.24,7.13
3.76,-17.24,7.13
3.76,-17.24,7.13
3.76,-17.24,7.13
,,
-0.52,0.68,0.32
3.51,-0.51,3.93
-5.29,-0.73,-0.71
1.26,2.23,2.48
1.46,-0.64,3.06
-6.5,-1.38,0.04
3.28,3.94,1.71
1.95,-1.47,-1.11
-6.37,-3.64,0.46
-3.9,6.53,0.67
-2.95,-6.05,2.39
-3.54,12.07,-1.84
-1.7,-0.58,-0.07
-4.08,13.68,-2
5.1,-15.54,5.51
-3.13,10.54,-4.13
2.84,-13.19,7.72
2.65,-10.14,2.31
1.81,-8.84,1.91
1.81,-8.84,1.91
1.81,-8.84,1.91
1.81,-8.84,1.91
1.81,-8.84,1.91
1.32,-7.92,1.52
1.32,-7.92,1.52
1.32,-7.92,1.52
1.32,-7.92,1.52
0.17,-6.02,1.13
0.17,-6.02,1.13
0.17,-6.02,1.13
0.17,-6.02,1.13
-0.44,-5.27,0.82
-0.44,-5.27,0.82
-0.44,-5.27,0.82
-0.44,-5.27,0.82
-1.08,-4.4,0.75
-1.08,-4.4,0.75
-1.08,-4.4,0.75
-1.08,-4.4,0.75
-1.08,-4.4,0.75
-1.62,-3.15,0.26
-1.62,-3.15,0.26
-1.62,-3.15,0.26
-1.62,-3.15,0.26
-1.62,-3.15,0.26
-1.62,-3.15,0.26
-2.04,-2.16,0.02
-2.04,-2.16,0.02
-2.04,-2.16,0.02
-2.04,-2.16,0.02
,,
-5.29,-0.73,-0.71
1.26,2.23,2.48
1.46,-0.64,3.06
-6.5,-1.38,0.04
3.28,3.94,1.71
1.95,-1.47,-1.11
-6.37,-3.64,0.46
-3.9,6.53,0.67
-2.95,-6.05,2.39
-3.54,12.07,-1.84
-1.7,-0.58,-0.07
-4.08,13.68,-2
5.1,-15.54,5.51
-3.13,10.54,-4.13
2.84,-13.19,7.72
-0.82,-3.12,0.42
-3.44,7.5,-2.87
-2.61,8.42,-4.67
-2.61,8.42,-4.67
-2.61,8.42,-4.67
-2.86,7.29,-4.24
-2.86,7.29,-4.24
-2.86,7.29,-4.24
-2.86,7.29,-4.24
-2.91,6.58,-4.05
-2.91,6.58,-4.05
-2.91,6.58,-4.05
-2.91,6.58,-4.05
-2.91,6.58,-4.05
-3.05,6.06,-3.85
-3.05,6.06,-3.85
-3.05,6.06,-3.85
-3.05,6.06,-3.85
-3.05,6.06,-3.85
-3.44,5.59,-3.51
-3.44,5.59,-3.51
-3.44,5.59,-3.51
-3.44,5.59,-3.51
-3.44,5.59,-3.51
-2.89,3.49,-2.75
-2.89,3.49,-2.75
-2.89,3.49,-2.75
-3.09,2.55,-2.07
-3.09,2.55,-2.07
-3.09,2.55,-2.07
-3.09,2.55,-2.07
-3.15,1.48,-1.27
-3.15,1.48,-1.27
-3.15,1.48,-1.27
-3.15,1.48,-1.27
,,
1.26,2.23,2.48
1.46,-0.64,3.06
-6.5,-1.38,0.04
3.28,3.94,1.71
1.95,-1.47,-1.11
-6.37,-3.64,0.46
-3.9,6.53,0.67
-2.95,-6.05,2.39
-3.54,12.07,-1.84
-1.7,-0.58,-0.07
-4.08,13.68,-2
5.1,-15.54,5.51
-3.13,10.54,-4.13
2.84,-13.19,7.72
-0.82,-3.12,0.42
-3.44,7.5,-2.87
-4.29,4.88,-3.35
2.74,-17.33,9.11
2.74,-17.33,9.11
4.57,-18.47,9.23
4.57,-18.47,9.23
4.57,-18.47,9.23
4.57,-18.47,9.23
4.57,-18.47,9.23
4.57,-18.47,9.23
5.06,-18.05,8.91
5.06,-18.05,8.91
5.06,-18.05,8.91
5.06,-18.05,8.91
5.22,-17.19,8.72
5.22,-17.19,8.72
5.22,-17.19,8.72
5.22,-17.19,8.72
5.16,-14.97,8.06
5.16,-14.97,8.06
5.16,-14.97,8.06
5.16,-14.97,8.06
4.87,-14.15,7.58
4.87,-14.15,7.58
4.87,-14.15,7.58
4.87,-14.15,7.58
4.87,-14.15,7.58
4.51,-13.55,7.02
4.51,-13.55,7.02
4.51,-13.55,7.02
4.51,-13.55,7.02
4.51,-13.55,7.02
4.51,-13.55,7.02
3.62,-12.43,5.82
3.62,-12.43,5.82
,,
1.46,-0.64,3.06
-6.5,-1.38,0.04
3.28,3.94,1.71
1.95,-1.47,-1.11
-6.37,-3.64,0.46
-3.9,6.53,0.67
-2.95,-6.05,2.39
-3.54,12.07,-1.84
-1.7,-0.58,-0.07
-4.08,13.68,-2
5.1,-15.54,5.51
-3.13,10.54,-4.13
2.84,-13.19,7.72
-0.82,-3.12,0.42
-3.44,7.5,-2.87
-4.29,4.88,-3.35
0.1,-17.1,7.84
2.29,-12.31,3.43
2.29,-12.31,3.43
1.56,-11.52,3.23
1.56,-11.52,3.23
1.56,-11.52,3.23
1.56,-11.52,3.23
0.77,-10.79,3.1
0.77,-10.79,3.1
0.77,-10.79,3.1
0.77,-10.79,3.1
-0.79,-8.76,2.77
-0.79,-8.76,2.77
-0.79,-8.76,2.77
-0.79,-8.76,2.77
-0.79,-8.76,2.77
-1.31,-7.56,2.69
-1.31,-7.56,2.69
-1.31,-7.56,2.69
-1.31,-7.56,2.69
-1.31,-7.56,2.69
-1.65,-6.42,2.37
-1.65,-6.42,2.37
-1.65,-6.42,2.37
-1.65,-6.42,2.37
-1.65,-6.42,2.37
-2.08,-4.99,2.05
-2.08,-4.99,2.05
-2.08,-4.99,2.05
-2.08,-4.99,2.05
-2.07,-2.43,1.37
-2.07,-2.43,1.37
-2.07,-2.43,1.37
-2.1,-1.07,1.2
,,
-6.5,-1.38,0.04
3.28,3.94,1.71
1.95,-1.47,-1.11
-6.37,-3.64,0.46
-3.9,6.53,0.67
-2.95,-6.05,2.39
-3.54,12.07,-1.84
-1.7,-0.58,-0.07
-4.08,13.68,-2
5.1,-15.54,5.51
-3.13,10.54,-4.13
2.84,-13.19,7.72
-0.82,-3.12,0.42
-3.44,7.5,-2.87
-4.29,4.88,-3.35
0.1,-17.1,7.84
1.74,-9.72,4.58
-0.01,-2.11,-0.22
-0.01,-2.11,-0.22
-0.01,-2.11,-0.22
-0.01,-2.11,-0.22
-0.01,-2.11,-0.22
-0.07,-1.75,-0.52
-0.07,-1.75,-0.52
-0.07,-1.75,-0.52
-0.07,-1.75,-0.52
-0.07,-1.75,-0.52
-0.66,-0.57,-0.9
-0.66,-0.57,-0.9
-0.66,-0.57,-0.9
-0.66,-0.57,-0.9
-0.66,-0.57,-0.9
-0.64,0.02,-1.24
-0.64,0.02,-1.24
-0.64,0.02,-1.24
-0.64,0.02,-1.24
-0.94,0.79,-1.66
-0.94,0.79,-1.66
-0.94,0.79,-1.66
-0.94,0.79,-1.66
-1.51,2.46,-2.14
-1.51,2.46,-2.14
-1.51,2.46,-2.14
-1.51,2.46,-2.14
-1.51,2.46,-2.14
-1.95,3.47,-2.22
-1.95,3.47,-2.22
-1.95,3.47,-2.22
-1.95,3.47,-2.22
-1.95,3.47,-2.22
,,
-6.37,-3.64,0.46
-3.9,6.53,0.67
-2.95,-6.05,2.39
-3.54,12.07,-1.84
-1.7,-0.58,-0.07
-4.08,13.68,-2
5.1,-15.54,5.51
-3.13,10.54,-4.13
2.84,-13.19,7.72
-0.82,-3.12,0.42
-3.44,7.5,-2.87
-4.29,4.88,-3.35
0.1,-17.1,7.84
1.74,-9.72,4.58
0.65,-3.63,-0.19
-2.85,3.99,-0.09
-2.38,11.04,-4.31
-3.42,-1.29,0.74
-3.42,-1.29,0.74
-3.42,-1.29,0.74
-2.7,-4.37,2.44
-2.7,-4.37,2.44
-2.7,-4.37,2.44
-2.7,-4.37,2.44
-2.23,-6.01,3.33
-2.23,-6.01,3.33
-2.23,-6.01,3.33
-2.23,-6.01,3.33
-1.73,-7.48,4.32
-1.73,-7.48,4.32
-1.73,-7.48,4.32
-1.73,-7.48,4.32
-1.73,-7.48,4.32
-1.73,-7.48,4.32
-0.83,-10.05,5.49
-0.83,-10.05,5.49
-0.83,-10.05,5.49
-0.83,-10.05,5.49
-0.83,-10.05,5.49
-0.13,-11.27,5.86
-0.13,-11.27,5.86
-0.13,-11.27,5.86
-0.13,-11.27,5.86
0.43,-12.32,6.27
0.43,-12.32,6.27
0.43,-12.32,6.27
0.43,-12.32,6.27
1.22,-14.16,6.91
1.22,-14.16,6.91
1.22,-14.16,6.91
,,
-2.95,-6.05,2.39
-3.54,12.07,-1.84
-1.7,-0.58,-0.07
-4.08,13.68,-2
5.1,-15.54,5.51
-3.13,10.54,-4.13
2.84,-13.19,7.72
-0.82,-3.12,0.42
-3.44,7.5,-2.87
-4.29,4.88,-3.35
0.1,-17.1,7.84
1.74,-9.72,4.58
0.65,-3.63,-0.19
-2.85,3.99,-0.09
-2.38,11.04,-4.31
-2.9,-0.09,1.44
2.21,-13.11,5.65
0.3,-6.48,1.91
0.3,-6.48,1.91
0.3,-6.48,1.91
0.3,-6.48,1.91
0.3,-6.48,1.91
0.08,-6.05,1.98
0.08,-6.05,1.98
0.08,-6.05,1.98
0.08,-6.05,1.98
0.08,-6.05,1.98
0.08,-6.05,1.98
-0.03,-4.97,1.88
-0.03,-4.97,1.88
-0.03,-4.97,1.88
-0.03,-4.97,1.88
0.03,-4.46,1.63
0.03,-4.46,1.63
0.03,-4.46,1.63
0.03,-4.46,1.63
0.13,-3.86,1.48
0.13,-3.86,1.48
0.13,-3.86,1.48
0.13,-3.86,1.48
0.37,-3.48,1.18
0.37,-3.48,1.18
0.37,-3.48,1.18
0.37,-3.48,1.18
0.37,-3.48,1.18
0.83,-2.73,0.49
0.83,-2.73,0.49
0.83,-2.73,0.49
0.83,-2.73,0.49
0.83,-2.73,0.49
,,
-3.54,12.07,-1.84
-1.7,-0.58,-0.07
-4.08,13.68,-2
5.1,-15.54,5.51
-3.13,10.54,-4.13
2.84,-13.19,7.72
-0.82,-3.12,0.42
-3.44,7.5,-2.87
-4.29,4.88,-3.35
0.1,-17.1,7.84
1.74,-9.72,4.58
0.65,-3.63,-0.19
-2.85,3.99,-0.09
-2.38,11.04,-4.31
-2.9,-0.09,1.44
2.21,-13.11,5.65
3.25,-14.04,5.64
1.13,-5.88,1.16
0.9,-5.35,1.05
0.9,-5.35,1.05
0.9,-5.35,1.05
0.9,-5.35,1.05
0.92,-4.89,0.9
0.92,-4.89,0.9
0.92,-4.89,0.9
0.92,-4.89,0.9
0.81,-4.04,0.61
0.81,-4.04,0.61
0.81,-4.04,0.61
0.81,-4.04,0.61
0.75,-3.64,0.44
0.75,-3.64,0.44
0.75,-3.64,0.44
0.75,-3.64,0.44
0.75,-3.64,0.44
0.68,-3.2,0.21
0.68,-3.2,0.21
0.68,-3.2,0.21
0.68,-3.2,0.21
0.68,-3.2,0.21
0.68,-3.2,0.21
0.27,-2.03,0
0.27,-2.03,0
0.27,-2.03,0
0.27,-2.03,0
0.27,-2.03,0
-0.11,-1.17,-0.04
-0.11,-1.17,-0.04
-0.11,-1.17,-0.04
-0.11,-1.17,-0.04
,,
-1.7,-0.58,-0.07
-4.08,13.68,-2
5.1,-15.54,5.51
-3.13,10.54,-4.13
2.84,-13.19,7.72
-0.82,-3.12,0.42
-3.44,7.5,-2.87
-4.29,4.88,-3.35
0.1,-17.1,7.84
1.74,-9.72,4.58
0.65,-3.63,-0.19
-2.85,3.99,-0.09
-2.38,11.04,-4.31
-2.9,-0.09,1.44
2.21,-13.11,5.65
3.25,-14.04,5.64
3.27,-13.46,6.08
0.76,-4.6,1.64
0.76,-4.6,1.64
0.76,-4.6,1.64
0.28,-3.8,1.5
0.28,-3.8,1.5
0.28,-3.8,1.5
0.28,-3.8,1.5
0.28,-3.8,1.5
0.28,-3.8,1.5
0.25,-3.45,1.37
0.25,-3.45,1.37
0.25,-3.45,1.37
0.25,-3.45,1.37
0.25,-3.45,1.37
0.22,-3.09,1.22
0.22,-3.09,1.22
0.22,-3.09,1.22
0.22,-3.09,1.22
0.22,-3.09,1.22
-0.26,-2.59,1.09
-0.26,-2.59,1.09
-0.26,-2.59,1.09
-0.26,-2.59,1.09
-0.35,-2.15,1.12
-0.35,-2.15,1.12
-0.35,-2.15,1.12
-0.35,-2.15,1.12
-0.48,-1.63,1.03
-0.48,-1.63,1.03
-0.48,-1.63,1.03
-0.48,-1.63,1.03
-0.48,-1.63,1.03
-0.81,-1.01,0.96
,,
-4.08,13.68,-2
5.1,-15.54,5.51
-3.13,10.54,-4.13
2.84,-13.19,7.72
-0.82,-3.12,0.42
-3.44,7.5,-2.87
-4.29,4.88,-3.35
0.1,-17.1,7.84
1.74,-9.72,4.58
0.65,-3.63,-0.19
-2.85,3.99,-0.09
-2.38,11.04,-4.31
-2.9,-0.09,1.44
2.21,-13.11,5.65
3.25,-14.04,5.64
3.27,-13.46,6.08
2.76,-10.88,4.95
1.72,-4.8,0.75
1.72,-4.8,0.75
1.72,-4.8,0.75
1.72,-4.8,0.75
1.72,-4.8,0.75
1.51,-4.33,0.56
1.51,-4.33,0.56
1.51,-4.33,0.56
1.51,-4.33,0.56
1.37,-3.89,0.39
1.37,-3.89,0.39
1.37,-3.89,0.39
1.37,-3.89,0.39
1.2,-3.34,0.38
1.2,-3.34,0.38
1.2,-3.34,0.38
1.2,-3.34,0.38
1.31,-2.84,0.02
1.31,-2.84,0.02
1.31,-2.84,0.02
1.31,-2.84,0.02
1.31,-2.84,0.02
1.05,-2.54,-0.06
1.05,-2.54,-0.06
1.05,-2.54,-0.06
1.05,-2.54,-0.06
1.05,-2.54,-0.06
1.05,-2.54,-0.06
0.8,-2.2,-0.14
0.8,-2.2,-0.14
0.8,-2.2,-0.14
0.8,-2.2,-0.14
0.8,-2.2,-0.14
,,
5.1,-15.54,5.51
-3.13,10.54,-4.13
2.84,-13.19,7.72
-0.82,-3.12,0.42
-3.44,7.5,-2.87
-4.29,4.88,-3.35
0.1,-17.1,7.84
1.74,-9.72,4.58
0.65,-3.63,-0.19
-2.85,3.99,-0.09
-2.38,11.04,-4.31
-2.9,-0.09,1.44
2.21,-13.11,5.65
3.25,-14.04,5.64
3.27,-13.46,6.08
2.76,-10.88,4.95
1.19,-8.03,2.55
3.35,-5.53,-5.78
3.35,-5.53,-5.78
3.35,-5.53,-5.78
3.52,-5.64,-5.98
3.52,-5.64,-5.98
3.52,-5.64,-5.98
3.52,-5.64,-5.98
3.5,-5.72,-5.89
3.5,-5.72,-5.89
3.5,-5.72,-5.89
3.5,-5.72,-5.89
3.5,-5.72,-5.89
3.5,-5.72,-5.89
3.46,-5.96,-5.49
3.46,-5.96,-5.49
3.46,-5.96,-5.49
3.46,-5.96,-5.49
3.46,-5.96,-5.49
3.56,-6.06,-5.32
3.56,-6.06,-5.32
3.56,-6.06,-5.32
3.56,-6.06,-5.32
3.56,-6.06,-5.32
3.55,-6.14,-5.1
3.55,-6.14,-5.1
3.55,-6.14,-5.1
3.28,-6.86,-4.13
3.28,-6.86,-4.13
3.28,-6.86,-4.13
3.28,-6.86,-4.13
2.98,-7.12,-3.56
2.98,-7.12,-3.56
2.98,-7.12,-3.56
,,
-3.13,10.54,-4.13
2.84,-13.19,7.72
-0.82,-3.12,0.42
-3.44,7.5,-2.87
-4.29,4.88,-3.35
0.1,-17.1,7.84
1.74,-9.72,4.58
0.65,-3.63,-0.19
-2.85,3.99,-0.09
-2.38,11.04,-4.31
-2.9,-0.09,1.44
2.21,-13.11,5.65
3.25,-14.04,5.64
3.27,-13.46,6.08
2.76,-10.88,4.95
1.19,-8.03,2.55
0.65,-10.29,5.75
1.29,-4.89,0.13
1.29,-4.89,0.13
1.29,-4.89,0.13
1.05,-4.38,0.02
1.05,-4.38,0.02
1.05,-4.38,0.02
1.05,-4.38,0.02
1.05,-4.38,0.02
1.05,-4.38,0.02
0.75,-3.42,-0.19
0.75,-3.42,-0.19
0.75,-3.42,-0.19
0.75,-3.42,-0.19
0.51,-2.88,-0.43
0.51,-2.88,-0.43
0.51,-2.88,-0.43
0.51,-2.88,-0.43
0.54,-2.46,-0.66
0.54,-2.46,-0.66
0.54,-2.46,-0.66
0.54,-2.46,-0.66
0.32,-1.18,-1.05
0.32,-1.18,-1.05
0.32,-1.18,-1.05
0.32,-1.18,-1.05
0.32,-1.18,-1.05
0,-0.28,-1.05
0,-0.28,-1.05
0,-0.28,-1.05
0,-0.28,-1.05
0,-0.28,-1.05
0,-0.28,-1.05
-0.51,0.81,-0.78
,,
-3.44,7.5,-2.87
-4.29,4.88,-3.35
0.1,-17.1,7.84
1.74,-9.72,4.58
0.65,-3.63,-0.19
-2.85,3.99,-0.09
-2.38,11.04,-4.31
-2.9,-0.09,1.44
2.21,-13.11,5.65
3.25,-14.04,5.64
3.27,-13.46,6.08
2.76,-10.88,4.95
1.19,-8.03,2.55
0.65,-10.29,5.75
0.69,-3.7,1.94
-1.39,1.78,0.31
-2.46,7.19,-3.11
-1.69,6.29,-3.55
-1.69,6.29,-3.55
-2.39,5.5,-2.93
-2.39,5.5,-2.93
-2.39,5.5,-2.93
-2.98,5.14,-2.4
-2.98,5.14,-2.4
-2.98,5.14,-2.4
-2.98,5.14,-2.4
-3.46,4.79,-1.8
-3.46,4.79,-1.8
-3.46,4.79,-1.8
-3.46,4.79,-1.8
-3.46,4.79,-1.8
-3.46,4.79,-1.8
-4.09,4.66,-1.23
-4.09,4.66,-1.23
-4.09,4.66,-1.23
-4.09,4.66,-1.23
-4.09,4.66,-1.23
-5.38,3.98,-0.09
-5.38,3.98,-0.09
-5.38,3.98,-0.09
-5.38,3.98,-0.09
-5.38,3.98,-0.09
-5.95,3.31,0.63
-5.95,3.31,0.63
-5.95,3.31,0.63
-6.07,2.19,1.08
-6.07,2.19,1.08
-6.07,2.19,1.08
-6.07,2.19,1.08
-5.86,-0.2,2.22
,,
1.74,-9.72,4.58
0.65,-3.63,-0.19
-2.85,3.99,-0.09
-2.38,11.04,-4.31
-2.9,-0.09,1.44
2.21,-13.11,5.65
3.25,-14.04,5.64
3.27,-13.46,6.08
2.76,-10.88,4.95
1.19,-8.03,2.55
0.65,-10.29,5.75
0.69,-3.7,1.94
-1.39,1.78,0.31
-2.46,7.19,-3.11
-0.93,-0.88,1.62
-2.14,4.48,-0.15
-0.98,7.18,-3.97
-1.33,2,-2.29
-1.33,2,-2.29
-1.33,2,-2.29
-2.04,1.94,-1.68
-2.04,1.94,-1.68
-2.04,1.94,-1.68
-2.04,1.94,-1.68
-2.04,1.94,-1.68
-2.04,1.94,-1.68
-2.16,1.54,-1.29
-2.16,1.54,-1.29
-2.16,1.54,-1.29
-2.16,1.54,-1.29
-2.79,0.97,-0.23
-2.79,0.97,-0.23
-2.79,0.97,-0.23
-2.79,0.97,-0.23
-2.6,0.45,0.17
-2.6,0.45,0.17
-2.6,0.45,0.17
-2.6,0.45,0.17
-2.93,-0.1,0.75
-2.93,-0.1,0.75
-2.93,-0.1,0.75
-2.93,-0.1,0.75
-2.93,-0.1,0.75
-2.08,-2.07,1.52
-2.08,-2.07,1.52
-2.08,-2.07,1.52
-2.08,-2.07,1.52
-2.08,-2.07,1.52
-2.08,-2.07,1.52
-1.87,-3.11,1.99
,,
-2.38,11.04,-4.31
-2.9,-0.09,1.44
2.21,-13.11,5.65
3.25,-14.04,5.64
3.27,-13.46,6.08
2.76,-10.88,4.95
1.19,-8.03,2.55
0.65,-10.29,5.75
0.69,-3.7,1.94
-1.39,1.78,0.31
-2.46,7.19,-3.11
-0.93,-0.88,1.62
-2.14,4.48,-0.15
-0.98,7.18,-3.97
0.55,-3.12,0.41
0.29,1.03,-0.55
-1.32,7.96,-0.72
-2.47,5.48,-1.43
-2.82,4.89,-1.25
-2.82,4.89,-1.25
-2.82,4.89,-1.25
-2.82,4.89,-1.25
-3.4,3.83,-0.7
-3.4,3.83,-0.7
-3.4,3.83,-0.7
-3.4,3.83,-0.7
-3.99,3.16,-0.31
-3.99,3.16,-0.31
-3.99,3.16,-0.31
-3.99,3.16,-0.31
-3.99,3.16,-0.31
-4.04,2.12,-0.05
-4.04,2.12,-0.05
-4.04,2.12,-0.05
-4.04,2.12,-0.05
-4.04,2.12,-0.05
-4.04,2.12,-0.05
-4.12,1.14,0.16
-4.12,1.14,0.16
-4.12,1.14,0.16
-4.12,1.14,0.16
-4.06,-1.01,0.94
-4.06,-1.01,0.94
-4.06,-1.01,0.94
-4.06,-1.01,0.94
-4.13,-2.46,1.52
-4.13,-2.46,1.52
-4.13,-2.46,1.52
-4.13,-2.46,1.52
-4.03,-3.65,2.07
,,
-2.9,-0.09,1.44
2.21,-13.11,5.65
3.25,-14.04,5.64
3.27,-13.46,6.08
2.76,-10.88,4.95
1.19,-8.03,2.55
0.65,-10.29,5.75
0.69,-3.7,1.94
-1.39,1.78,0.31
-2.46,7.19,-3.11
-0.93,-0.88,1.62
-2.14,4.48,-0.15
-0.98,7.18,-3.97
0.55,-3.12,0.41
0.29,1.03,-0.55
-1.32,7.96,-0.72
-4.1,10.31,0.2
-2.13,4.16,-1.75
-2.13,4.16,-1.75
-2.13,4.16,-1.75
-2.13,4.16,-1.75
-2.13,4.16,-1.75
-2.53,2.84,-1.43
-2.53,2.84,-1.43
-2.53,2.84,-1.43
-2.53,2.84,-1.43
-2.53,2.84,-1.43
-2.84,2.21,-1.16
-2.84,2.21,-1.16
-2.84,2.21,-1.16
-2.84,2.21,-1.16
-2.84,2.21,-1.16
-2.91,1.36,-0.94
-2.91,1.36,-0.94
-2.91,1.36,-0.94
-2.91,1.36,-0.94
-2.99,-0.51,-0.34
-2.99,-0.51,-0.34
-2.99,-0.51,-0.34
-2.83,-1.61,-0.05
-2.83,-1.61,-0.05
-2.83,-1.61,-0.05
-2.83,-1.61,-0.05
-2.83,-1.61,-0.05
-2.83,-1.61,-0.05
-2.39,-2.93,0.2
-2.39,-2.93,0.2
-2.39,-2.93,0.2
-2.39,-2.93,0.2
-2.39,-2.93,0.2
,,
